id,nom,est_dangereux,diametre_min_km,diametre_max_km,vitesse_km_h,distance_manquee_km,diametre_moyen_km,distance_lunaire
54519477,(2025 CE4),False,0.0213086029,0.0476474846,40827.16623973,8526131.755161196,0.03447804375,22.180363567016638
54597131,(2026 CW),False,0.0278326768,0.0622357573,15280.9019315235,20620252.99899922,0.04503421705,53.64269770811451
3704156,(2015 BG4),False,0.0139493823,0.0311917671,34690.1068309884,34563201.83923445,0.0225705747,89.9146770011302
54105517,(2021 AV5),False,0.0129585073,0.0289761031,60125.4046916856,63813439.08032544,0.0209673052,166.00790603622642
54144921,(2021 JJ4),False,0.0157962856,0.0353215683,31902.9950135164,49918049.497333385,0.02555892695,129.85965009712118
54167171,(2021 NM3),False,0.0126635356,0.0283165265,16619.4107943417,25149395.9669288,0.02049003105,65.42506755184391
54203710,(2021 TC4),False,0.0130784109,0.0292442157,36254.296863337,40096262.45321328,0.021161313299999998,104.30869524769324
54248961,(2022 ED1),False,0.0339277435,0.0758647409,26796.444108891,65485894.04922621,0.0548962422,170.35872541422012
54518075,(2025 CB),False,0.0324007435,0.0724502651,20807.5147571889,8900667.884691874,0.052425504299999995,23.154703133953884
54518630,(2025 CV),False,0.0110294785,0.0246626636,33912.3497607025,4760501.62396556,0.01784607105,12.384239396372426
54520092,(2025 DC1),False,0.0168482569,0.0376738478,28001.8476115911,8042862.223955245,0.027261052350000002,20.9231587511843
3666683,(2014 FL38),False,0.046190746,0.1032856481,32578.5950057737,29168871.60286883,0.07473819705,75.8815598409699
3838138,(2019 CC2),False,0.0146067964,0.0326617897,68636.4867911398,73688472.44943528,0.023634293049999998,191.69737890071613
3989220,(2020 BV9),False,0.0160160338,0.0358129403,61697.6835790367,44417714.47956193,0.025914487049999997,115.5507660758635
54054280,(2020 RY5),False,0.439091446,0.9818383215,68002.472257299,29553969.057785552,0.71046488375,76.88337423981673
54076351,(2020 UT4),False,0.0060333008,0.0134908707,43582.7066949396,74657827.06343888,0.00976208575,194.2191130682593
54210294,(2021 TQ21),False,0.0856160085,0.1914432149,35945.8103417007,11227335.626879545,0.1385296117,29.20742879000922
54213610,(2021 UY3),False,0.0407901194,0.0912094798,53324.8196757822,52057739.48438224,0.0659997996,135.42596119766452
54304628,(2022 SV),False,0.0396784754,0.0887237683,50726.8766124,52825976.20297676,0.06420112185,137.42449584541302
54354974,(2023 HX2),False,0.0239086457,0.0534613571,50859.6234680459,46205770.00572224,0.0386850014,120.20231531145224
54425950,(2024 CA2),False,0.0358554334,0.0801751865,49474.1944220101,15708940.460785192,0.058015309949999996,40.86613023097084
54426474,(2024 CG4),False,0.0488151892,0.1091540813,67160.5148988338,8930302.175553784,0.07898463524999999,23.2317954618985
54431587,(2024 FS1),False,0.0506471459,0.1132504611,38937.790630966,66118028.80982362,0.0819488035,172.003196695691
54480949,(2024 SK),False,0.0071540995,0.0159970528,14937.0136279847,19091318.36695141,0.011575576150000001,49.6652402886353
54483149,(2024 SM3),False,0.0193443872,0.0432553648,58808.6021559737,50955697.72312089,0.031299876000000004,132.55904714651638
54483150,(2024 SN3),False,0.0110294785,0.0246626636,41732.7691407199,36724255.79337949,0.01784607105,95.53656553948879
54489186,(2024 TA7),False,0.0095621373,0.0213815891,17822.3632075391,48230540.95852792,0.015471863200000002,125.46966950709657
54486537,(2024 TD),False,0.0110803882,0.0247765013,24139.1840113843,61902204.63808756,0.01792844475,161.0359121698428
54492953,(2024 TK21),False,0.0249203981,0.0557237043,34533.3368592993,45300052.620200925,0.0403220512,117.84613064568398
54514891,(2024 YA26),False,0.0421264611,0.0941976306,14458.8676616684,10163957.180803312,0.06816204584999999,26.441095683671467
54519692,(2025 CH4),True,0.1508533561,0.3373183589,114059.7203991566,3424071.490765841,0.2440858575,8.907574117496985
54520169,(2025 DO1),False,0.0101054342,0.0225964377,13945.0193523358,4395868.095519958,0.01635093595,11.435661018522264
54520814,(2025 DT7),False,0.0325502986,0.0727846803,52375.4222818255,10661312.96712676,0.05266748945,27.734945283888557
54539069,(2025 OR5),False,0.0055278338,0.0123606121,9585.7233982582,7676597.061461127,0.00894422295,19.97033574781771
3507181,(2010 CT),False,0.2368944994,0.5297122041,53385.6645758642,69157753.42306589,0.38330335174999997,179.91090900901636
3548666,(2010 TW54),False,0.0080270317,0.0179489885,22493.0370951929,38931976.66843296,0.012988010099999999,101.27985605731779
3710246,(2015 CA14),False,0.0725362295,0.1621959399,66396.1831221928,55263521.51815062,0.1173660847,143.76566471943448
3738932,(2015 YQ1),False,0.0066765941,0.0149293183,35168.2854687073,45495645.26787944,0.0108029562,118.35495647211093
3761750,(2016 UP41),False,0.1214940408,0.2716689341,39290.4478630663,28375476.516803447,0.19658148744999998,73.81757678668951
3785705,(2017 SS32),False,0.0732073989,0.1636967205,47372.5758887032,64725034.15119927,0.1184520597,168.3793812466162
3888744,(2019 UV11),False,0.058150704,0.130028927,11592.5304087926,60303213.57783511,0.09408981549999999,156.87620597771883
54234943,(2022 AD),False,0.0361871997,0.0809170384,41483.6997881382,49343324.59484462,0.058552119050000004,128.3645280823221
54246378,(2022 CT4),False,0.0464039528,0.1037623929,68344.6258892729,63102022.6546339,0.07508317285,164.15718692672712
54271308,(2022 GT3),False,0.0175612318,0.0392681082,22050.9775917327,47063647.41359732,0.02841467,122.43404634130417
54465827,(2024 PK3),False,0.011982708,0.0267941497,28468.3612553647,36429966.56431975,0.01938842885,94.77098481872984
54483134,(2024 SV2),False,0.0048590904,0.0108652564,23861.671442909,68416868.93966559,0.0078621734,177.9835300199417
54516465,(2025 BG1),False,0.0222103282,0.0496638037,25213.1913476866,8203555.005024008,0.03593706595,21.341194081748203
54518674,(2025 CF1),False,0.0190789723,0.0426618789,45404.6560822314,4319283.261147898,0.0308704256,11.236428879156861
54519250,(2025 CJ3),False,0.0168482569,0.0376738478,31319.6247165399,2340689.580462345,0.027261052350000002,6.0892028628052675
54518623,(2025 CO),False,0.0142087207,0.0317716653,36204.6519599706,5498927.556131135,0.022990193,14.305222570580476
54520706,(2025 DG5),False,0.0256185754,0.0572848762,24789.5028637377,17279056.110250656,0.0414517258,44.95071828889348
54601891,(2026 CP1),False,0.0093573953,0.020923772,18880.9100505191,17900653.062247183,0.01514058365,46.567775916355835
3661494,(2014 CE13),False,0.0404161533,0.0903732663,60500.3030265575,3434808.414131694,0.0653947098,8.935505759967986
3743897,(2016 CO246),False,0.0183888672,0.0411187571,40223.1543096506,33031067.742581155,0.02975381215,85.92889631264609
3759722,(2016 SZ1),False,0.0146067964,0.0326617897,50344.1390181985,21566261.57884764,0.023634293049999998,56.10369817598241
3801945,(2018 FD),False,0.037201031,0.0831840342,85167.239920682,74076175.6748506,0.0601925326,192.705972098987
3837981,(2019 BV1),False,0.0046190746,0.0103285648,99997.1843893772,69260145.71510696,0.0074738197,180.17727813503373
3838874,(2019 DB2),False,0.0192555078,0.0430566244,53181.6865340123,58518894.2135987,0.031156066099999997,152.23437620603198
54016641,(2020 HW2),False,0.0279611466,0.0625230245,71775.8753204477,48447001.35716783,0.04524208555,126.0327818864928
54178995,(2021 PW2),False,0.0194336768,0.0434550225,41417.6267558178,51566790.15204261,0.03144434965,134.14877771082885
54239559,(2022 BH),False,0.0164647438,0.0368162863,76478.3021826479,72131813.4874112,0.02664051505,187.6477978340562
54248462,(2022 DG2),False,0.0054020049,0.0120792502,37322.4956468868,4410167.707119648,0.008740627550000001,11.472860840581811
54469017,(2024 RQ5),False,0.0065547326,0.0146568276,16418.5103611866,42593117.2800882,0.0106057801,110.80415525517222
54519990,(2025 DF),False,0.0061172324,0.0136785474,14220.1876940997,278598.132872245,0.0098978899,0.7247610116343522
54516265,(2025 BX),False,0.0198863453,0.04446722,15287.1362228931,9281255.05358682,0.03217678265,24.144784218488084
54520523,(2025 DF4),False,0.0140784543,0.0314803809,125671.9082984312,1763465.735313948,0.0227794176,4.587579956591957
54520316,(2025 DW2),False,0.0068636476,0.0153475826,50165.9638015392,1457463.546545327,0.0111056151,3.79152847696495
54520160,(2025 DE1),False,0.0262153087,0.0586192124,42087.5828536763,575852.01772071,0.04241726055,1.498054156401431
54520162,(2025 DG1),False,0.008405334,0.0187948982,30613.8898034119,707513.192866432,0.0136001161,1.8405650178627264
54520320,(2025 DA3),False,0.0584191154,0.1306291133,65179.9073711218,9868446.036341412,0.09452411435,25.67233620276122
54520324,(2025 DE3),False,0.0064350952,0.0143893103,25734.521553784,3207835.80308646,0.01041220275,8.345046313960614
54522540,(2025 EM1),False,0.0439091446,0.0981838322,68172.2698152686,23054167.783305205,0.0710464884,59.97442191286474
54522846,(2025 DV39),False,0.0251509837,0.0562393094,74567.6347013334,8232848.407219549,0.04069514655,21.417399602548254
3370278,(2007 EK),False,0.0036690614,0.0082042706,79931.8339256855,68757446.62198243,0.005936666,178.86952815291994
3514798,(2010 FG81),False,0.065246163,0.1458948557,32261.5854414632,14630970.821900852,0.10557050935,38.06183876665154
3709400,(2015 BL514),False,0.0319561887,0.0714562102,33732.5697860754,28867796.74906397,0.05170619945,75.09832661046818
3843793,(2019 RM1),False,0.0073207399,0.016369672,29737.17122916,41044467.71322499,0.01184520595,106.7754102841441
54130035,(2021 EP),False,0.0157237082,0.0351592805,37201.2650846284,32598883.939207897,0.02544149435,84.80458881167507
54130488,(2021 EO1),False,0.0152249185,0.0340439527,37121.2170722172,20601659.13566182,0.024634435599999997,53.59432657560308
54147685,(2021 KF2),False,0.0689532874,0.154184238,54000.815908387,36278522.53692566,0.11156876269999999,94.37700972145072
54195870,(2021 RL10),False,0.052547853,0.1175005715,69148.0272162118,55428859.6421982,0.08502421225,144.19578470915243
54265631,(2022 FQ1),False,0.0226232491,0.0505871228,65588.0860161425,51117440.00804664,0.03660518595,132.97981271604226
54289177,(2022 MP2),False,0.0171614894,0.0383742569,21904.6707102879,27765881.951514885,0.02776787315,72.23174284993466
54495430,(2024 UZ2),False,0.0365220357,0.0816657545,46952.4924920977,62175694.4674527,0.0590938951,161.7473841505013
54518916,(2025 CG2),False,0.0466181437,0.1042413384,75176.6805699361,9174526.99639911,0.07542974105,23.867135786678226
54520041,(2025 DW),False,0.0017561232,0.0039268108,28578.4733909498,122573.209261731,0.002841467,0.31886891067047607
54518886,(2025 CA2),False,0.0159424468,0.0356483948,26537.3021155585,5099934.927456265,0.025795420799999996,13.267260477253553
54520322,(2025 DC3),False,0.0477040198,0.1066694311,92129.640282202,6080013.135655499,0.07718672545,15.816891612007021
54520534,(2025 DZ4),False,0.0094309399,0.0210882227,65218.9489736846,815973.159554919,0.015259581299999998,2.12271893744776
54520168,(2025 DN1),False,0.0347180222,0.0776318577,64549.1501987,20414488.1748739,0.05617493995,53.10740940393834
54520314,(2025 DV2),False,0.0066153828,0.0147924455,40213.2236825509,734134.971581004,0.01070391415,1.9098204255489177
54520517,(2025 DA4),False,0.0236894499,0.0529712204,44528.164736148,14989939.49788359,0.03833033515,38.99568027545158
54520798,(2025 DY6),False,0.0421264611,0.0941976306,84854.7145961471,11918226.057943696,0.06816204584999999,31.004750410883705
54522532,(2025 EF1),False,0.0197040262,0.044059542,39915.2078755027,7233030.341199779,0.0318817841,18.816416080124295
2101955,101955 Bennu (1999 RQ36),True,0.2412986969,0.5395602892,60826.6774695488,58574507.31152992,0.39042949304999996,152.37905127869385
3693428,(2014 UR),False,0.0127219879,0.0284472297,55529.011697328,70813589.4000307,0.0205846088,184.21849479716624
3708359,(2015 BK509),False,0.0896509666,0.2004656557,52390.1449754194,3600240.186445891,0.14505831115,9.365869371607417
54240399,(2022 BH3),False,0.0144063837,0.0322136532,87037.9823092306,59260640.78464445,0.023310018449999997,154.16399787888773
54248454,(2022 DW1),False,0.0235806068,0.0527278398,52180.8692154714,12027964.622667288,0.0381542233,31.290230548041855
54248796,(2022 DT4),False,0.0153657929,0.0343589575,34679.1188828996,11056066.979511771,0.0248623752,28.761880799978595
54320728,(2022 UM11),False,0.0309424699,0.069189466,24996.27662168,22786186.551427715,0.05006596795,59.277280310686045
54381338,(2023 RW3),False,0.012605352,0.0281864239,18535.810452573,2742173.013672715,0.02039588795,7.133644676567937
54467564,(2024 QH2),False,0.0112345318,0.0251211767,84914.846858916,49203705.2767683,0.01817785425,128.00131445569275
54519999,(2025 DP),False,0.012605352,0.0281864239,23356.8113856848,5580476.257266813,0.02039588795,14.517367994970897
54520038,(2025 DT),False,0.0229379698,0.0512908597,88115.5464283861,975755.772222815,0.03711441475,2.538386504221683
54520315,(2025 DT2),False,0.0125474356,0.028056919,35457.7797309993,289924.591524194,0.0203021773,0.7542263046935328
54520516,(2025 DZ3),False,0.0288771931,0.0645713667,35529.4541672782,8069202.564196986,0.0467242799,20.991682008837113
54520171,(2025 DR1),False,0.0089239058,0.01995446,22514.7836878264,2783202.518367626,0.0144391829,7.240381161206103
54520309,(2025 DM2),False,0.0087207729,0.019500241,53157.7423084561,907782.688835175,0.01411050695,2.3615574631508194
54520327,(2025 DH3),False,0.0287445144,0.0642746882,41676.963454809,8773427.745478688,0.0465096013,22.82369340655226
54520329,(2025 DJ3),False,0.0479242116,0.1071617948,108074.8961607794,15791859.987042828,0.0775430032,41.08184179771808
54520166,(2025 DL1),False,0.0073545309,0.016445231,12918.6755997023,3838243.306676853,0.01189988095,9.985024210917931
54520302,(2025 DE2),False,0.0115492818,0.0258249791,34254.915311138,1295820.48988675,0.01868713045,3.371021045491025
54520922,(2025 DP13),False,0.0375452479,0.0839537266,53548.5093129986,13187773.317193188,0.06074948725,34.307422781459906
54521726,(2025 DW29),False,0.0175612318,0.0392681082,21454.548020014,16134742.778059142,0.02841467,41.97383657143377
54522093,(2025 DH30),False,0.0084441313,0.0188816516,101062.8165459434,400336.705697672,0.013662891449999999,1.0414586516588762
54521711,(2025 DJ25),False,0.0127807099,0.0285785361,26993.6135443977,6033752.402883706,0.020679623,15.696546313433158
54526667,(2025 FE26),False,0.013506878,0.0302022973,24320.6506649308,4575607.512839464,0.02185458765,11.903245350779041
54541503,(2025 QL3),False,0.0080640828,0.0180318372,14103.7636669704,21143054.85941712,0.01304796,55.0027441712204
54542539,(2025 QM9),False,0.0147419515,0.0329640056,40973.227291359,14769379.339696756,0.02385297855,38.421902548638805
2455176,455176 (1999 VF22),True,0.191670368,0.428587972,84997.015272041,10466234.711724248,0.31012917,27.227457626754028
3136735,(2002 SQ),False,0.3195618867,0.7145621017,38141.9152915921,29332106.06670868,0.5170619942,76.3062072495023
3141526,(2002 UZ30),False,0.3346223745,0.7482383761,88058.3581003896,54231473.54846572,0.5414303753,141.08083649444777
3740494,(2016 AF193),True,0.1043650238,0.2333672878,23149.4925247078,21057834.05416549,0.1688661558,54.78104592654914
3742875,(2016 CD137),False,0.0160160338,0.0358129403,19246.4539226616,12117164.566703262,0.025914487049999997,31.52228035042472
3762168,(2016 UC57),False,0.04411182,0.0986370281,19209.8320219089,64752234.00600309,0.07137442405,168.45014049428482
3799832,(2018 EU1),False,0.0121494041,0.0271668934,79684.4193077905,56469844.85791306,0.01965814875,146.90386279373845
54248632,(2022 DV3),False,0.0298232505,0.0666868155,46478.1002415368,21856672.55792656,0.048255032999999996,56.85918979689532
2612472,612472 (2002 SQ),False,0.2861244538,0.6397937287,38142.0112004921,29332071.00096795,0.46295909125,76.30611602749207
54296730,(2022 QB2),False,0.0223128464,0.0498930414,99663.2065325304,58775165.56748343,0.0361029439,152.90105506629405
54341525,(2023 CA2),False,0.040230458,0.0899580388,87063.5824533392,57212338.56560096,0.0650942484,148.83542811030426
54403809,(2023 VS4),False,0.0051115778,0.0114298355,33097.6190157097,13043968.684548086,0.008270706650000001,33.93332123971926
54515310,(2025 AE3),False,0.096506147,0.2157943048,36312.3828700027,10512144.652450675,0.1561502259,27.34689035497054
54516843,(2025 BT1),True,0.1283970296,0.2871044863,50887.3575922747,7829952.904754462,0.20775075795,20.369284351598495
54520161,(2025 DF1),False,0.0270741591,0.0605396602,41636.615250753,4055172.709598998,0.043806909649999996,10.549356684700827
54520528,(2025 DS4),False,0.0074912618,0.0167509707,30153.2562589362,1130975.978971025,0.01212111625,2.9421851690193157
54520921,(2025 DJ13),False,0.0063760979,0.0142573883,28291.9059243944,1552338.126744865,0.0103167431,4.038340600272802
54521708,(2025 DF25),False,0.0040978398,0.0091630484,27201.960732169,725099.993262567,0.0066304441000000006,1.8863163196216624
54521722,(2025 DE29),False,0.0220067027,0.0492084832,16274.4421492855,22739454.54048606,0.03560759295,59.155709002305045
3368493,(2007 DW),False,0.2140695897,0.4786741544,93680.670385408,27220024.875201084,0.34637187205,70.81171923829626
3672459,(2014 KG39),False,0.02658,0.0594346868,48664.1302764077,18878369.62871188,0.043007343399999995,49.11126334212248
3712903,(2015 EF),False,0.0116025908,0.0259441818,86552.6598531083,48040384.099053726,0.0187733863,124.97498464894309
3781003,(2017 QF17),False,0.3051792326,0.6824015094,31925.5687501408,53112198.636172906,0.493790371,138.16909114509082
3994622,(2020 DV2),False,0.0253837029,0.0567596853,47183.7972606696,45025589.98580675,0.0410716941,117.1321279547522
54065901,(2020 TS5),False,0.0152951935,0.0342010925,15644.2155433492,35361938.57156456,0.024748143,91.99255611749366
54253541,(2022 EF4),False,0.0191670368,0.0428587972,23050.8552232539,64155612.88215646,0.031012917,166.8980564051937
54467481,(2024 QR1),False,0.0508809225,0.1137732014,62192.0635832441,18829575.815046523,0.08232706195,48.98432834299304
54510160,(2024 YE6),False,0.1058168859,0.2366137501,17146.1821152176,25867858.093262453,0.171215318,67.29411574730086
54520789,(2025 DP6),False,0.0578835257,0.1294314984,45437.2351591709,7240426.714208958,0.09365751205,18.835657425101346
54520790,(2025 DQ6),False,0.0294140602,0.0657718381,62726.5282252201,1034218.978853703,0.047592949149999994,2.690476011586116
54520319,(2025 DZ2),False,0.0032550299,0.007278468,43172.1940821613,187671.171185841,0.00526674895,0.48821844741373827
54520170,(2025 DP1),False,0.0068007213,0.0152068751,20225.4923790178,3851015.179948742,0.0110037982,10.018249687691837
54520312,(2025 DS2),False,0.0328514828,0.0734581487,39770.1543456634,3601836.440598152,0.05315481575,9.370021957851593
54520317,(2025 DX2),False,0.0188171989,0.042076536,57035.9556095267,4694765.911361853,0.030446867449999998,12.213230778776932
54520526,(2025 DQ4),False,0.0295498293,0.0660754271,36699.5950165055,6302042.928357424,0.0478126282,16.39449252954585
54521718,(2025 DQ27),False,0.0082519194,0.0184518527,58253.98162172,1588077.28228467,0.013351886050000001,4.131314470043367
3342249,(2006 SC),False,0.0253837029,0.0567596853,67701.0493716455,34736492.54117186,0.0410716941,90.36548527880298
3409433,(2008 GC110),False,0.0921626549,0.2060819612,25198.4822814663,51174999.44906549,0.14912230804999999,133.12955111619536
3825491,(2018 MJ7),False,0.0620233153,0.1386883492,51903.8209074406,52129708.58119396,0.10035583225,135.61318569509356
3838888,(2019 EO),False,0.0614546821,0.1374168468,39641.6771672062,47266886.60680301,0.09943576444999999,122.96276432571021
54291601,(2022 OT1),False,0.0236894499,0.0529712204,62832.4357683416,57597444.48775712,0.03833033515,149.83726453630882
54341550,(2023 CK2),False,0.077366861,0.1729975604,88545.667163355,37384908.81480905,0.1251822107,97.2552258449767
54520039,(2025 DU),False,0.0070559416,0.015777565,31182.1588001583,1311812.965943147,0.0114167533,3.412624781329727
54519356,(2025 CY3),False,0.0298232505,0.0666868155,28496.5208628926,4695377.617052283,0.048255032999999996,12.214822104714576
54520167,(2025 DM1),False,0.0299609084,0.0669946278,52884.5877103788,8595737.400104146,0.0484777681,22.361439646472807
54520165,(2025 DK1),False,0.0023798795,0.0053215724,55551.3868297742,150543.238779678,0.00385072595,0.391631734598538
54520173,(2025 DS1),False,0.002293797,0.005129086,14201.5812337201,154713.458923372,0.0037114415,0.4024803822148075
54520305,(2025 DH2),False,0.0138214936,0.0309057992,27677.4515957084,2693143.792799128,0.0223636464,7.006097275752155
54520527,(2025 DR4),False,0.0154367182,0.0345175513,47460.9090429796,1056587.211410991,0.024977134749999998,2.748666002630049
54520920,(2025 DK13),False,0.0111829138,0.0250057554,27613.2797568015,3857564.395179898,0.018094334599999998,10.035287188293179
54521709,(2025 DG25),False,0.0144063837,0.0322136532,16468.6210183457,8992641.178760419,0.023310018449999997,23.39396768668163
54521712,(2025 DL25),False,0.0045767267,0.010233872,40416.9797993245,451174.579779346,0.00740529935,1.1737111856902862
3092144,(1996 BG1),False,0.0479242116,0.1071617948,73202.3231498896,57070250.0000422,0.0775430032,148.4657908429818
3599405,(2012 DZ),False,0.0148099972,0.0331161605,60019.8439064184,1066006.820812985,0.02396307885,2.7731707097111995
3600563,(2012 EO3),False,0.067383719,0.1506745763,80459.6076270749,71784376.96715167,0.10902914764999999,186.74395673036335
3736497,(2015 XF261),False,0.0236894499,0.0529712204,29601.8218261245,43975800.32209111,0.03833033515,114.40114547890508
3786458,(2017 UG),False,0.008405334,0.0187948982,41696.4976201807,48115814.0229096,0.0136001161,125.17121233847449
3825135,(2018 LV2),False,0.0231502122,0.0517654482,37475.9521001186,43476378.81357977,0.0374578302,113.1019219916227
54123627,(2021 DU1),False,0.0443154309,0.099092316,65416.7021137099,25486594.143603627,0.07170387345,66.30227404683566
54130507,(2021 EH2),False,0.0155795524,0.0348369383,34415.408566344,13381082.32346657,0.025208245350000002,34.810307813388576
54166395,(2021 NG1),False,0.0520660914,0.1164233197,55526.1384171985,57289112.07280666,0.08424470554999999,149.0351510738987
54203037,(2021 SP5),False,0.0132603497,0.0296510433,38881.7403630304,50945763.227769926,0.0214556965,132.53320298587388
54520040,(2025 DV),False,0.0151549664,0.033887535,37864.1450613665,4168098.920696335,0.024521250700000004,10.843129346244368
54520035,(2025 DQ),False,0.0027450798,0.0061381851,24094.8105133944,299199.898820786,0.00444163245,0.7783556160790478
54520304,(2025 DG2),False,0.0282198679,0.063101543,33585.4150991888,2170195.266629478,0.04566070545,5.6456692680267375
54520321,(2025 DB3),False,0.0096506147,0.0215794305,18678.2719414011,2121594.494055571,0.0156150226,5.519236456960383
54520332,(2025 DO3),False,0.0334622374,0.0748238376,39036.4566822385,21167495.7255839,0.0541430375,55.066326029094434
54520524,(2025 DP4),False,0.0336166921,0.0751692087,73141.2575013582,5465517.48982936,0.0543929504,14.218307725882829
54520311,(2025 DP2),False,0.0123184191,0.0275448225,25800.977234527,1203133.299822778,0.0199316208,3.1298993231601924
54520808,(2025 DN7),False,0.0249203981,0.0557237043,30966.0497146132,8581633.013724806,0.0403220512,22.324747694393356
54520791,(2025 DR6),False,0.0088829042,0.0198627775,22019.5358266543,2717974.944848948,0.01437284085,7.070694445496743
54520915,(2025 DE8),False,0.0085616008,0.0191443215,54991.8961839378,1822227.299936764,0.013852961149999999,4.740445629388043
54520318,(2025 DY2),False,0.0324007435,0.0724502651,56954.676100873,10012193.98635357,0.052425504299999995,26.046290287080048
54522522,(2025 EV),False,0.0459785188,0.1028110936,53476.9598305156,18933265.98828814,0.0743948062,49.25407385090568
54541548,(2025 QF4),False,0.0092162655,0.0206081961,39293.5598297917,16995575.925689895,0.014912230799999999,44.213256830618874
3435023,(2008 UB95),False,0.0291443905,0.0651688382,79385.8164954934,65360740.66566144,0.04715661435,170.033144291523
3599931,(2012 DV32),False,0.1160259082,0.2594418179,26286.0539369595,29453387.214127004,0.18773386305,76.62171491708378
3740096,(2016 AX165),False,0.0628861456,0.1406176963,33088.6463879334,5724654.196436713,0.10175192095,14.892440677514863
3745060,(2016 ET1),False,0.004411182,0.0098637028,14823.7380741109,9170110.852316923,0.0071374424,23.855647378555993
3989813,(2020 CX1),False,0.0396784754,0.0887237683,24798.8592194701,17238026.515797023,0.06420112185,44.84398157075188
54153128,(2021 LO),False,0.0947447113,0.2118556149,66819.8485376708,16319532.993464522,0.1533001631,42.45456033679636
54212701,(2021 UH2),False,0.0250354255,0.0559809132,13198.1943654908,15375638.590554094,0.04050816935,39.999059808933644
54439707,(2024 JK1),False,0.0138214936,0.0309057992,33306.8304167008,64067162.67776556,0.0223636464,166.6679570181206
54520036,(2025 DR),False,0.026457876,0.0591616093,112274.4752060389,4726711.234998884,0.04280974265,12.296335158685961
54521226,(2025 DK22),False,0.0472666667,0.1056914799,73619.3308647398,9314541.73156542,0.0764790733,24.231378073791415
54520928,(2025 DD15),False,0.008405334,0.0187948982,24473.4596145715,3484862.530012651,0.0136001161,9.065719380886188
54521715,(2025 DJ27),False,0.0131387781,0.0293792009,17606.2940038149,9578692.22574561,0.0212589895,24.918554177277866
2798099,798099 (2012 DV32),False,0.1165614595,0.2606393469,26286.0539683215,29453387.214127004,0.18860040320000002,76.62171491708378
3520662,(2010 JR34),False,0.0076657557,0.0171411509,13306.1681679635,15545534.453067811,0.012403453299999999,40.44103655844904
3653537,(2013 VO5),True,0.1420872067,0.317716653,103509.0427276256,27094717.360950854,0.22990192985000002,70.48573715127694
3713289,(2015 FF),False,0.0127219879,0.0284472297,73320.3676653394,54539057.65991066,0.0205846088,141.88100327760316
54377971,(2023 QG4),False,0.077366861,0.1729975604,100913.6316259138,41883660.57153388,0.1251822107,108.9585342651766
54469024,(2024 RB6),False,0.0074568426,0.016674007,33544.5920956525,34092722.477119885,0.0120654248,88.69074525785611
54494737,(2024 UE2),False,0.0246919266,0.0552128263,34402.2771397646,60222931.74626153,0.03995237645,156.66735625978546
54518040,(2025 BZ7),False,0.0318093633,0.0711278987,12721.4982295266,13867595.824644323,0.051468631,36.075951677014366
54520335,(2025 DR3),False,0.0290104841,0.0648694146,17823.5384326801,26303005.490279563,0.046939949349999996,68.426132909156
54520815,(2025 DU7),False,0.0034241673,0.0076566709,11543.1948873789,685293.48107448,0.0055404191,1.7827613971760665
54521617,(2025 DB25),False,0.0345585074,0.0772751717,64472.526399438,12685059.877632922,0.05591683955,32.99963547771311
54522101,(2025 EK),False,0.0052066091,0.011642332,36049.595137497,262122.081701073,0.00842447055,0.6818992760173596
54521720,(2025 EA),False,0.0171614894,0.0383742569,41211.789057409,3780668.93579057,0.02776787315,9.835246971359442
3617076,(2012 VC26),False,0.0048367649,0.0108153351,25676.1943632445,33769070.836367175,0.007826050000000001,87.84877949106965
3745029,(2016 EG1),False,0.0040230458,0.0089958039,55215.245153236,18913001.92457134,0.00650942485,49.20135776423345
3748560,(2016 GE1),False,0.0121494041,0.0271668934,74821.2311919312,61737703.72355964,0.01965814875,160.607970144536
3802437,(2018 GC2),False,0.0116025908,0.0259441818,65878.9563192455,73269220.78353204,0.0187733863,190.60671379690956
3843427,(2019 OV3),False,0.0373727432,0.0835679943,54597.1627004116,59048541.50799014,0.06047036875,153.61223077000557
54110070,(2021 CH1),False,0.0322518756,0.0721173863,62172.1673484271,51210540.23782968,0.052184630950000005,133.22200894336544
54132968,(2021 FY2),False,0.0185590173,0.0414992243,37520.3305924434,33249975.158460017,0.0300291208,86.49837450171701
54235541,(2022 AK2),False,0.0152951935,0.0342010925,93526.8498112237,65639675.52837927,0.024748143,170.75878129130922
54248345,(2022 DN1),False,0.0144728805,0.0323623447,40281.2983756696,8591696.626997363,0.0234176126,22.350927749732993
54322907,(2022 UG28),False,0.0146067964,0.0326617897,31731.4461008596,16126990.676274888,0.023634293049999998,41.95366981341022
54350901,(2023 FM2),False,0.035200998,0.0787118244,46715.5729649372,74490680.89953448,0.0569564112,193.78428954093258
54427163,(2024 CC7),False,0.0142087207,0.0317716653,29645.0260660782,7931633.44004965,0.022990193,20.63380187317807
54483853,(2024 SS3),False,0.0415484643,0.0929051906,34858.371735694,45617257.8942581,0.06722682745,118.67132646789307
54507070,(2024 XZ18),False,0.1048467509,0.2344444622,32388.8697784274,25467645.32940008,0.16964560655,66.2529795249742
54517337,(2025 BH4),False,0.0611723235,0.1367854737,32372.0318058975,13169194.264044916,0.0989788986,34.25909017701591
